time,biomass,dna,cell_index,sim_id,growth_rate
0.1,1.032259186132711,0.0,0,0,0.3225918613271102
0.2,1.0645183722654221,0.0,0,0,0.3225918613271102
0.30000000000000004,1.0967775583981332,0.0,0,0,0.3225918613271102
0.4,1.1290367445308442,0.0,0,0,0.3225918613271102
0.5,1.1612959306635553,0.0,0,0,0.3225918613271102
0.6,1.1935551167962664,0.0,0,0,0.3225918613271102
0.7,1.2258143029289774,0.0,0,0,0.3225918613271102
0.7999999999999999,1.2580734890616885,0.0,0,0,0.3225918613271102
0.8999999999999999,1.2903326751943995,0.0,0,0,0.3225918613271102
0.9999999999999999,1.3225918613271106,0.0,0,0,0.3225918613271102
1.0999999999999999,1.3548510474598217,0.0,0,0,0.3225918613271102
1.2,1.3871102335925327,0.0,0,0,0.3225918613271102
1.3,1.4193694197252438,0.0,0,0,0.3225918613271102
1.4000000000000001,1.4516286058579548,0.0,0,0,0.3225918613271102
1.5000000000000002,1.483887791990666,0.0,0,0,0.3225918613271102
1.6000000000000003,1.516146978123377,0.0,0,0,0.3225918613271102
1.7000000000000004,1.548406164256088,0.0,0,0,0.3225918613271102
1.8000000000000005,1.580665350388799,0.0,0,0,0.3225918613271102
1.9000000000000006,1.6129245365215101,0.0,0,0,0.3225918613271102
2.0000000000000004,1.6451837226542212,0.0,0,0,0.3225918613271102
2.1000000000000005,1.6774429087869323,0.0,0,0,0.3225918613271102
2.2000000000000006,1.7097020949196433,0.0,0,0,0.3225918613271102
2.3000000000000007,1.7419612810523544,0.0,0,0,0.3225918613271102
2.400000000000001,1.7742204671850654,0.0,0,0,0.3225918613271102
2.500000000000001,1.8064796533177765,0.010000000000000002,0,0,0.3225918613271102
2.600000000000001,1.8387388394504875,0.020000000000000004,0,0,0.3225918613271102
2.700000000000001,1.8709980255831986,0.030000000000000006,0,0,0.3225918613271102
2.800000000000001,1.9032572117159097,0.04000000000000001,0,0,0.3225918613271102
2.9000000000000012,1.9355163978486207,0.05000000000000001,0,0,0.3225918613271102
3.0000000000000013,1.9677755839813318,0.06000000000000001,0,0,0.3225918613271102
3.1000000000000014,2.0,0.07,0,0,0.3225918613271102
3.2000000000000015,2.0,0.08000000000000002,0,0,0.3225918613271102
3.3000000000000016,2.0,0.09000000000000002,0,0,0.3225918613271102
3.4000000000000017,2.0,0.10000000000000003,0,0,0.3225918613271102
3.5000000000000018,2.0,0.11000000000000004,0,0,0.3225918613271102
3.600000000000002,2.0,0.12000000000000005,0,0,0.3225918613271102
3.700000000000002,2.0,0.13000000000000006,0,0,0.3225918613271102
3.800000000000002,2.0,0.14000000000000007,0,0,0.3225918613271102
3.900000000000002,2.0,0.15000000000000008,0,0,0.3225918613271102
4.000000000000002,2.0,0.1600000000000001,0,0,0.3225918613271102
4.100000000000001,2.0,0.1700000000000001,0,0,0.3225918613271102
4.200000000000001,2.0,0.1800000000000001,0,0,0.3225918613271102
4.300000000000001,2.0,0.1900000000000001,0,0,0.3225918613271102
4.4,2.0,0.20000000000000012,0,0,0.3225918613271102
4.5,2.0,0.21000000000000013,0,0,0.3225918613271102
4.6,2.0,0.22000000000000014,0,0,0.3225918613271102
4.699999999999999,2.0,0.23000000000000015,0,0,0.3225918613271102
4.799999999999999,2.0,0.24000000000000016,0,0,0.3225918613271102
4.899999999999999,2.0,0.25000000000000017,0,0,0.3225918613271102
4.999999999999998,2.0,0.2600000000000002,0,0,0.3225918613271102
5.099999999999998,2.0,0.2700000000000002,0,0,0.3225918613271102
5.1999999999999975,2.0,0.2800000000000002,0,0,0.3225918613271102
5.299999999999997,2.0,0.2900000000000002,0,0,0.3225918613271102
5.399999999999997,2.0,0.3000000000000002,0,0,0.3225918613271102
5.4999999999999964,2.0,0.3100000000000002,0,0,0.3225918613271102
5.599999999999996,2.0,0.32000000000000023,0,0,0.3225918613271102
5.699999999999996,2.0,0.33000000000000024,0,0,0.3225918613271102
5.799999999999995,2.0,0.34000000000000025,0,0,0.3225918613271102
5.899999999999995,2.0,0.35000000000000026,0,0,0.3225918613271102
5.999999999999995,2.0,0.36000000000000026,0,0,0.3225918613271102
6.099999999999994,2.0,0.3700000000000003,0,0,0.3225918613271102
6.199999999999994,2.0,0.3800000000000003,0,0,0.3225918613271102
6.299999999999994,2.0,0.3900000000000003,0,0,0.3225918613271102
6.399999999999993,2.0,0.4000000000000003,0,0,0.3225918613271102
6.499999999999993,2.0,0.4100000000000003,0,0,0.3225918613271102
6.5999999999999925,2.0,0.4200000000000003,0,0,0.3225918613271102
6.699999999999992,2.0,0.4300000000000003,0,0,0.3225918613271102
6.799999999999992,2.0,0.44000000000000034,0,0,0.3225918613271102
6.8999999999999915,2.0,0.45000000000000034,0,0,0.3225918613271102
6.999999999999991,2.0,0.46000000000000035,0,0,0.3225918613271102
7.099999999999991,2.0,0.47000000000000036,0,0,0.3225918613271102
7.19999999999999,2.0,0.48000000000000037,0,0,0.3225918613271102
7.29999999999999,2.0,0.4900000000000004,0,0,0.3225918613271102
7.39999999999999,2.0,0.5000000000000003,0,0,0.3225918613271102
7.499999999999989,2.0,0.5100000000000003,0,0,0.3225918613271102
