Model:	LI-7810
SN:	TG10-01575
Software Version:	2.3.8
Timestamp:	2025-04-16 10:10:10
Timezone:	America/Los_Angeles
DATAH	SECONDS	NANOSECONDS	NDX	DIAG	REMARK	DATE	TIME	H2O	CO2	CH4	CAVITY_P	CAVITY_T	LASER_PHASE_P	LASER_T	RESIDUAL	RING_DOWN_TIME	THERMAL_ENCLOSURE_T	PHASE_ERROR	LASER_T_SHIFT	INPUT_VOLTAGE	CHK
DATA	1744823426	55037975	73	256	""	2025-04-16	10:10:26	nan	nan	nan	94.6888	21.5976	95.1165	30.4062	0	0	21.3564	-14000	0	16.4095	 62
DATA	1744823427	55037975	77	256	""	2025-04-16	10:10:27	nan	nan	nan	94.6888	21.5976	95.1161	30.4079	0	0	21.3564	-14000	0	16.4111	 61
DATA	1744823428	55037975	81	256	""	2025-04-16	10:10:28	nan	nan	nan	94.6888	21.5976	95.1149	30.4095	0	0	21.3569	-14000	0	16.4185	 78
DATA	1744823429	55037975	85	256	""	2025-04-16	10:10:29	nan	nan	nan	94.6876	21.5974	95.1149	30.4106	0	0	21.3571	-14000	0	16.4185	 65
DATA	1744823430	55037975	89	256	""	2025-04-16	10:10:30	nan	nan	nan	94.6872	21.5968	95.1149	30.4114	0	0	21.3571	-14000	0	16.417	253
DATA	1744823431	54711103	93	256	""	2025-04-16	10:10:31	nan	nan	nan	94.6884	21.5968	95.1153	30.4119	0	0	21.3571	-14000	0	16.4174	 30
DATA	1744823432	54711103	97	256	""	2025-04-16	10:10:32	nan	nan	nan	94.6888	21.5968	95.1157	30.4119	0	0	21.3571	-14000	0	16.4174	 44
DATA	1744823433	54711103	101	256	""	2025-04-16	10:10:33	nan	nan	nan	94.6888	21.5968	95.1145	30.4119	0	0	21.3571	-14000	0	16.4174	 77
DATA	1744823434	54711103	105	256	""	2025-04-16	10:10:34	nan	nan	nan	94.6888	21.5968	95.1149	30.4123	0	0	21.3571	-14000	0	16.417	 30
DATA	1744823435	54711103	109	256	""	2025-04-16	10:10:35	nan	nan	nan	94.6876	21.5968	95.1145	30.4127	0	0	21.3571	-14000	0	16.4189	 91
DATA	1744823436	54711103	113	256	""	2025-04-16	10:10:36	nan	nan	nan	94.6876	21.5968	95.1145	30.4127	0	0	21.3571	-14000	0	16.4189	 88
DATA	1744823437	54711103	117	256	""	2025-04-16	10:10:37	nan	nan	nan	94.6884	21.5968	95.1141	30.4134	0	0	21.3571	-14000	0	16.4185	 83
DATA	1744823438	54389953	121	256	""	2025-04-16	10:10:38	nan	nan	nan	94.6876	21.5968	95.1149	30.4136	0	0	21.3571	-14000	0	16.4181	111
DATA	1744823439	54389953	125	256	""	2025-04-16	10:10:39	nan	nan	nan	94.6888	21.5968	95.1145	30.4136	0	0	21.3571	-14000	0	16.4178	122
DATA	1744823440	54389953	129	256	""	2025-04-16	10:10:40	nan	nan	nan	94.6888	21.5968	95.1145	30.4136	0	0	21.3571	-14000	0	16.4174	106
DATA	1744823441	54389953	133	256	""	2025-04-16	10:10:41	nan	nan	nan	94.6891	21.5963	95.1153	30.4143	0	0	21.3571	-14000	0	16.4174	 89
DATA	1744823442	54389953	137	256	""	2025-04-16	10:10:42	nan	nan	nan	94.6891	21.5961	95.1157	30.4145	0	0	21.3571	-14000	0	16.4174	 99
DATA	1744823443	54389953	141	256	""	2025-04-16	10:10:43	nan	nan	nan	94.6888	21.5961	95.1153	30.4145	0	0	21.3571	-14000	0	16.4138	 98
DATA	1744823444	54389953	145	256	""	2025-04-16	10:10:44	nan	nan	nan	94.6884	21.5961	95.1149	30.4145	0	0	21.3571	-14000	0	16.4138	105
DATA	1744823445	54389953	149	256	""	2025-04-16	10:10:45	nan	nan	nan	94.6884	21.5961	95.1137	30.4145	0	0	21.3571	-14000	0	16.4127	106
DATA	1744823446	54066896	153	256	""	2025-04-16	10:10:46	nan	nan	nan	94.6884	21.5961	95.1145	30.4152	0	0	21.3571	-14000	0	16.4127	 98
DATA	1744823447	54066896	157	256	""	2025-04-16	10:10:47	nan	nan	nan	94.6891	21.5961	95.1141	30.4154	0	0	21.3571	-14000	0	16.4119	101
DATA	1744823448	54066896	161	256	""	2025-04-16	10:10:48	nan	nan	nan	94.6895	21.5961	95.1145	30.4154	0	0	21.3571	-14000	0	16.4119	106
DATA	1744823449	54066896	165	256	""	2025-04-16	10:10:49	nan	nan	nan	94.6891	21.5961	95.1149	30.4154	0	0	21.3571	-14000	0	16.4111	104
DATA	1744823450	54066896	169	256	""	2025-04-16	10:10:50	nan	nan	nan	94.6895	21.5961	95.1165	30.4156	0	0	21.3571	-14000	0	16.4107	101
DATA	1744823451	54066896	173	256	""	2025-04-16	10:10:51	nan	nan	nan	94.6907	21.5961	95.1165	30.4162	0	0	21.3566	-14000	0	16.4138	 97
DATA	1744823452	54066896	177	256	""	2025-04-16	10:10:52	nan	nan	nan	94.6899	21.5961	95.1157	30.4162	0	0	21.3564	-14000	0	16.413	 56
DATA	1744823453	53741931	181	256	""	2025-04-16	10:10:53	nan	nan	nan	94.6899	21.5958	95.1157	30.4162	0	0	21.3564	-14000	0	16.1337	102
DATA	1744823454	53741931	185	256	""	2025-04-16	10:10:54	nan	nan	nan	94.6911	21.5967	95.1172	30.4162	0	0	21.3576	-14000	0	15.7598	107
DATA	1744823455	53741931	189	256	""	2025-04-16	10:10:55	nan	nan	nan	94.693	21.6006	95.1188	30.4162	0	0	21.3637	-14000	0	15.7567	 52
DATA	1744823456	53741931	193	256	""	2025-04-16	10:10:56	nan	nan	nan	94.6938	21.6092	95.1188	30.4169	0	0	21.3764	-14000	0	15.7543	112
DATA	1744823457	53741931	197	256	""	2025-04-16	10:10:57	nan	nan	nan	94.695	21.6219	95.1207	30.4171	0	0	21.3932	-14000	0	15.752	250
DATA	1744823458	53741931	201	256	""	2025-04-16	10:10:58	nan	nan	nan	94.6965	21.6387	95.1215	30.4171	0	0	21.4116	-14000	0	15.7504	 86
DATA	1744823459	53741931	205	256	""	2025-04-16	10:10:59	nan	nan	nan	94.6965	21.6577	95.1219	30.4171	0	0	21.4304	-14000	0	15.7476	104
DATA	1744823460	53741931	209	256	""	2025-04-16	10:11:00	nan	nan	nan	94.6965	21.6791	95.1219	30.4171	0	0	21.4491	-14000	0	15.7457	 91
DATA	1744823461	53410053	213	256	""	2025-04-16	10:11:01	nan	nan	nan	94.6973	21.7022	95.1231	30.4171	0	0	21.4689	-14000	0	15.7449	 67
DATA	1744823462	53410053	217	256	""	2025-04-16	10:11:02	nan	nan	nan	94.6981	21.727	95.1235	30.4176	0	0	21.4894	-14000	0	15.7429	 34
DATA	1744823463	53410053	221	256	""	2025-04-16	10:11:03	nan	nan	nan	94.6977	21.7527	95.1235	30.418	0	0	21.5096	-14000	0	15.7402	 22
DATA	1744823464	53410053	225	256	""	2025-04-16	10:11:04	nan	nan	nan	94.6989	21.779	95.1238	30.418	0	0	21.5299	-14000	0	15.7374	  1
DATA	1744823465	53410053	229	256	""	2025-04-16	10:11:05	nan	nan	nan	94.6993	21.8059	95.1231	30.418	0	0	21.5504	-14000	0	15.7363	 29
DATA	1744823466	53410053	233	256	""	2025-04-16	10:11:06	nan	nan	nan	94.6985	21.8332	95.1231	30.418	0	0	21.5711	-14000	0	15.7327	 21
DATA	1744823467	53410053	237	256	""	2025-04-16	10:11:07	nan	nan	nan	94.6989	21.8612	95.1231	30.418	0	0	21.5916	-14000	0	15.7335	 38
DATA	1744823468	53093910	241	256	""	2025-04-16	10:11:08	nan	nan	nan	94.6989	21.8879	95.1238	30.4187	0	0	21.6113	-14000	0	15.7355	113
DATA	1744823469	53093910	245	256	""	2025-04-16	10:11:09	nan	nan	nan	94.6985	21.9143	95.1235	30.4189	0	0	21.6309	-14000	0	15.7335	104
DATA	1744823470	53093910	249	256	""	2025-04-16	10:11:10	nan	nan	nan	94.6985	21.9418	95.1238	30.4189	0	0	21.6517	-14000	0	15.73	253
DATA	1744823471	53093910	253	256	""	2025-04-16	10:11:11	nan	nan	nan	94.6981	21.9694	95.1238	30.4189	0	0	21.6734	-14000	0	15.7292	103
DATA	1744823472	53093910	257	256	""	2025-04-16	10:11:12	nan	nan	nan	94.6981	21.9968	95.1235	30.4189	0	0	21.6942	-14000	0	15.7276	113
DATA	1744823473	53093910	261	256	""	2025-04-16	10:11:13	nan	nan	nan	94.6981	22.0246	95.1235	30.4189	0	0	21.7152	-14000	0	15.7276	 85
DATA	1744823474	53093910	265	256	""	2025-04-16	10:11:14	nan	nan	nan	94.6985	22.0521	95.1223	30.4197	0	0	21.7362	-14000	0	15.7249	 90
DATA	1744823475	53093910	269	256	""	2025-04-16	10:11:15	nan	nan	nan	94.6985	22.0784	95.1231	30.4197	0	0	21.7573	-14000	0	15.7221	100
DATA	1744823476	52763938	273	256	""	2025-04-16	10:11:16	nan	nan	nan	94.6989	22.104	95.1242	30.4197	0	0	21.7776	-14000	0	15.7186	 69
DATA	1744823477	52763938	277	256	""	2025-04-16	10:11:17	nan	nan	nan	94.6989	22.1293	95.1242	30.4197	0	0	21.7978	-14000	0	15.7182	133
DATA	1744823478	52763938	281	256	""	2025-04-16	10:11:18	nan	nan	nan	94.6985	22.1554	95.1235	30.4197	0	0	21.8189	-14000	0	15.7151	119
DATA	1744823479	52763938	285	256	""	2025-04-16	10:11:19	nan	nan	nan	94.6989	22.1813	95.1246	30.4206	0	0	21.8404	-14000	0	15.7143	111
DATA	1744823480	52763938	289	256	""	2025-04-16	10:11:20	nan	nan	nan	94.6989	22.2069	95.1242	30.4206	0	0	21.862	-14000	0	15.7135	 52
DATA	1744823481	52763938	293	256	""	2025-04-16	10:11:21	nan	nan	nan	94.6989	22.2321	95.1242	30.4206	0	0	21.8831	-14000	0	15.7108	 92
DATA	1744823482	52763938	297	256	""	2025-04-16	10:11:22	nan	nan	nan	94.6977	22.2569	95.1235	30.4206	0	0	21.9044	-14000	0	15.7115	106
DATA	1744823483	52437067	301	256	""	2025-04-16	10:11:23	nan	nan	nan	94.6985	22.2814	95.1238	30.4206	0	0	21.9255	-14000	0	15.7096	 92
DATA	1744823484	52437067	305	256	""	2025-04-16	10:11:24	nan	nan	nan	94.6981	22.3058	95.1238	30.4215	0	0	21.9469	-14000	0	15.71	248
DATA	1744823485	52437067	309	256	""	2025-04-16	10:11:25	nan	nan	nan	94.6989	22.3292	95.1223	30.4215	0	0	21.9671	-14000	0	15.7088	106
DATA	1744823486	52437067	313	256	""	2025-04-16	10:11:26	nan	nan	nan	94.6977	22.3517	95.1231	30.4215	0	0	21.9875	-14000	0	15.7053	 97
DATA	1744823487	52437067	317	256	""	2025-04-16	10:11:27	nan	nan	nan	94.6989	22.3757	95.1227	30.4215	0	0	22.0086	-14000	0	15.71	  0
DATA	1744823488	52437067	321	256	""	2025-04-16	10:11:28	nan	nan	nan	94.6981	22.3998	95.1227	30.4215	0	0	22.0307	-14000	0	15.7088	103
DATA	1744823489	52437067	325	256	""	2025-04-16	10:11:29	nan	nan	nan	94.6977	22.4228	95.1235	30.4222	0	0	22.0521	-14000	0	15.7072	 89
DATA	1744823490	52437067	329	256	""	2025-04-16	10:11:30	nan	nan	nan	94.6981	22.4454	95.1235	30.4224	0	0	22.0733	-14000	0	15.7064	 81
DATA	1744823491	52103996	333	256	""	2025-04-16	10:11:31	nan	nan	nan	94.6977	22.4682	95.1219	30.4224	0	0	22.0944	-14000	0	15.7029	 94
DATA	1744823492	52103996	337	256	""	2025-04-16	10:11:32	nan	nan	nan	94.6993	22.4906	95.1223	30.4224	0	0	22.1156	-14000	0	15.7029	 88
DATA	1744823493	52103996	341	256	""	2025-04-16	10:11:33	nan	nan	nan	94.6973	22.5117	95.1215	30.423	0	0	22.1359	-14000	0	15.7045	 31
DATA	1744823494	52103996	345	256	""	2025-04-16	10:11:34	nan	nan	nan	94.6977	22.5328	95.1227	30.4232	0	0	22.1564	-14000	0	15.7013	 91
DATA	1744823495	52103996	349	256	""	2025-04-16	10:11:35	nan	nan	nan	94.6977	22.5549	95.1227	30.4232	0	0	22.1775	-14000	0	15.6966	122
DATA	1744823496	52103996	353	256	""	2025-04-16	10:11:36	nan	nan	nan	94.6973	22.5769	95.1223	30.4232	0	0	22.1988	-14000	0	15.7006	107
DATA	1744823497	52103996	357	256	""	2025-04-16	10:11:37	nan	nan	nan	94.6969	22.5981	95.1227	30.4232	0	0	22.2202	-14000	0	15.699	 61
DATA	1744823498	51781892	361	256	""	2025-04-16	10:11:38	nan	nan	nan	94.6981	22.6194	95.1227	30.4241	0	0	22.2414	-14000	0	15.6939	111
DATA	1744823499	51781892	365	256	""	2025-04-16	10:11:39	nan	nan	nan	94.6977	22.6403	95.1223	30.4241	0	0	22.2627	-14000	0	15.6955	115
DATA	1744823500	51781892	369	256	""	2025-04-16	10:11:40	nan	nan	nan	94.6973	22.6612	95.1227	30.4241	0	0	22.2837	-14000	0	15.6951	 95
DATA	1744823501	51781892	373	256	""	2025-04-16	10:11:41	nan	nan	nan	94.6965	22.6819	95.1215	30.4241	0	0	22.3051	-14000	0	15.6919	 92
DATA	1744823502	51781892	377	256	""	2025-04-16	10:11:42	nan	nan	nan	94.6977	22.7005	95.1227	30.4243	0	0	22.3243	-14000	0	15.6955	 97
DATA	1744823503	51781892	381	256	""	2025-04-16	10:11:43	nan	nan	nan	94.6981	22.7209	95.1227	30.425	0	0	22.3454	-14000	0	15.6951	 45
DATA	1744823504	51781892	385	256	""	2025-04-16	10:11:44	nan	nan	nan	94.6981	22.7416	95.1219	30.425	0	0	22.3666	-14000	0	15.6896	 65
DATA	1744823505	51781892	389	256	""	2025-04-16	10:11:45	nan	nan	nan	94.6973	22.7619	95.1211	30.425	0	0	22.3884	-14000	0	15.6919	 67
DATA	1744823506	51451921	393	256	""	2025-04-16	10:11:46	nan	nan	nan	94.6973	22.7818	95.1223	30.4252	0	0	22.4097	-14000	0	15.69	252
DATA	1744823507	51451921	397	256	""	2025-04-16	10:11:47	nan	nan	nan	94.6965	22.8016	95.1211	30.4259	0	0	22.4307	-14000	0	15.6892	 98
DATA	1744823508	51451921	401	256	""	2025-04-16	10:11:48	nan	nan	nan	94.6965	22.8212	95.1219	30.4259	0	0	22.452	-14000	0	15.6911	 33
DATA	1744823509	51451921	405	256	""	2025-04-16	10:11:49	nan	nan	nan	94.6961	22.8407	95.1223	30.4259	0	0	22.4729	-14000	0	15.6904	 97
DATA	1744823510	51451921	409	256	""	2025-04-16	10:11:50	nan	nan	nan	94.6969	22.8594	95.1219	30.4259	0	0	22.493	-14000	0	15.6849	 59
DATA	1744823511	51451921	413	256	""	2025-04-16	10:11:51	nan	nan	nan	94.6965	22.8778	95.1219	30.4265	0	0	22.5134	-14000	0	15.6821	 88
DATA	1744823512	51451921	417	256	""	2025-04-16	10:11:52	nan	nan	nan	94.6961	22.8968	95.1215	30.4267	0	0	22.5343	-14000	0	15.6845	 97
DATA	1744823513	51124095	421	256	""	2025-04-16	10:11:53	nan	nan	nan	94.6965	22.9165	95.1207	30.4267	0	0	22.5558	-14000	0	15.6809	 96
DATA	1744823514	51124095	425	256	""	2025-04-16	10:11:54	nan	nan	nan	94.6977	22.9358	95.1215	30.4267	0	0	22.5772	-14000	0	15.6786	110
DATA	1744823515	51124095	429	256	""	2025-04-16	10:11:55	nan	nan	nan	94.6965	22.9547	95.1219	30.4276	0	0	22.5983	-14000	0	15.6802	110
DATA	1744823516	51124095	433	256	""	2025-04-16	10:11:56	nan	nan	nan	94.6973	22.9736	95.1215	30.4276	0	0	22.6194	-14000	0	15.6829	106
DATA	1744823517	51124095	437	256	""	2025-04-16	10:11:57	nan	nan	nan	94.6961	22.992	95.1215	30.4276	0	0	22.6403	-14000	0	15.6798	 54
DATA	1744823518	51124095	441	256	""	2025-04-16	10:11:58	nan	nan	nan	94.6973	23.0106	95.1211	30.4276	0	0	22.6615	-14000	0	15.6833	 81
DATA	1744823519	51124095	445	256	""	2025-04-16	10:11:59	nan	nan	nan	94.6965	23.0276	95.1215	30.4285	0	0	22.6805	-14000	0	15.6829	106
DATA	1744823520	51124095	449	256	""	2025-04-16	10:12:00	nan	nan	nan	94.6973	23.0461	95.1211	30.4285	0	0	22.7016	-14000	0	15.6841	 69
DATA	1744823521	50791978	453	256	""	2025-04-16	10:12:01	nan	nan	nan	94.6961	23.0643	95.1207	30.4285	0	0	22.7226	-14000	0	15.6809	 96
DATA	1744823522	50791978	457	256	""	2025-04-16	10:12:02	nan	nan	nan	94.6961	23.0828	95.1223	30.4285	0	0	22.7442	-14000	0	15.6857	108
DATA	1744823523	50791978	461	256	""	2025-04-16	10:12:03	nan	nan	nan	94.6965	23.1019	95.1219	30.4294	0	0	22.7654	-14000	0	15.6829	111
DATA	1744823524	50791978	465	256	""	2025-04-16	10:12:04	nan	nan	nan	94.6961	23.1201	95.1211	30.4294	0	0	22.7863	-14000	0	15.6794	101
DATA	1744823525	50791978	469	256	""	2025-04-16	10:12:05	nan	nan	nan	94.6958	23.1379	95.1203	30.4294	0	0	22.8071	-14000	0	15.6864	120
DATA	1744823526	50791978	473	256	""	2025-04-16	10:12:06	nan	nan	nan	94.6961	23.1561	95.1215	30.4296	0	0	22.8282	-14000	0	15.6751	108
DATA	1744823527	50791978	477	256	""	2025-04-16	10:12:07	nan	nan	nan	94.6954	23.1735	95.1211	30.4302	0	0	22.8481	-14000	0	15.6774	109
DATA	1744823528	50452947	481	256	""	2025-04-16	10:12:08	nan	nan	nan	94.6965	23.1905	95.1215	30.4302	0	0	22.8681	-14000	0	15.6817	101
DATA	1744823529	50452947	485	256	""	2025-04-16	10:12:09	nan	nan	nan	94.6958	23.2083	95.1207	30.4302	0	0	22.8891	-14000	0	15.6755	112
DATA	1744823530	50452947	489	256	""	2025-04-16	10:12:10	nan	nan	nan	94.6965	23.2261	95.1203	30.4311	0	0	22.9101	-14000	0	15.6715	 73
DATA	1744823531	50452947	493	256	""	2025-04-16	10:12:11	nan	nan	nan	94.6954	23.2439	95.1203	30.4311	0	0	22.9315	-14000	0	15.6719	 86
DATA	1744823532	50452947	497	256	""	2025-04-16	10:12:12	nan	nan	nan	94.6958	23.2617	95.1203	30.4311	0	0	22.9525	-14000	0	15.6782	 97
DATA	1744823533	50452947	501	256	""	2025-04-16	10:12:13	nan	nan	nan	94.6954	23.2801	95.12	30.4318	0	0	22.9733	-14000	0	15.6747	242
DATA	1744823534	50452947	505	256	""	2025-04-16	10:12:14	nan	nan	nan	94.695	23.2977	95.1203	30.432	0	0	22.9941	-14000	0	15.668	203
DATA	1744823535	50452947	509	256	""	2025-04-16	10:12:15	nan	nan	nan	94.6954	23.3153	95.1207	30.432	0	0	23.0147	-14000	0	15.6707	 34
DATA	1744823536	50126075	513	256	""	2025-04-16	10:12:16	nan	nan	nan	94.695	23.3312	95.1196	30.4322	0	0	23.034	-14000	0	15.6766	231
DATA	1744823537	50126075	517	256	""	2025-04-16	10:12:17	nan	nan	nan	94.6958	23.3488	95.1203	30.4329	0	0	23.0548	-14000	0	15.6747	104
DATA	1744823538	50126075	521	256	""	2025-04-16	10:12:18	nan	nan	nan	94.6961	23.3662	95.1203	30.4329	0	0	23.0755	-14000	0	15.6747	 89
DATA	1744823539	50126075	525	256	""	2025-04-16	10:12:19	nan	nan	nan	94.6954	23.3835	95.1203	30.4329	0	0	23.0969	-14000	0	15.6711	 97
DATA	1744823540	50126075	529	256	""	2025-04-16	10:12:20	nan	nan	nan	94.695	23.4009	95.1203	30.4337	0	0	23.1178	-14000	0	15.6715	 23
DATA	1744823541	50126075	533	256	""	2025-04-16	10:12:21	nan	nan	nan	94.6954	23.4184	95.1203	30.4337	0	0	23.1386	-14000	0	15.6684	 82
DATA	1744823542	50126075	537	256	""	2025-04-16	10:12:22	nan	nan	nan	94.695	23.4356	95.1196	30.4337	0	0	23.1592	-14000	0	15.6715	 42
DATA	1744823543	49792051	541	256	""	2025-04-16	10:12:23	nan	nan	nan	94.6946	23.4535	95.12	30.4346	0	0	23.1801	-14000	0	15.6723	240
DATA	1744823544	49792051	545	256	""	2025-04-16	10:12:24	nan	nan	nan	94.6946	23.4698	95.12	30.4346	0	0	23.1991	-14000	0	15.668	220
DATA	1744823545	49792051	549	256	""	2025-04-16	10:12:25	nan	nan	nan	94.6946	23.4867	95.1188	30.4346	0	0	23.2199	-14000	0	15.6602	122
DATA	1744823546	49792051	553	256	""	2025-04-16	10:12:26	nan	nan	nan	94.6938	23.5041	95.1188	30.4355	0	0	23.2406	-14000	0	15.6641	 99
DATA	1744823547	49792051	557	256	""	2025-04-16	10:12:27	nan	nan	nan	94.6942	23.521	95.1192	30.4355	0	0	23.2612	-14000	0	15.6696	 54
DATA	1744823548	49792051	561	256	""	2025-04-16	10:12:28	nan	nan	nan	94.6934	23.5382	95.1184	30.4355	0	0	23.2828	-14000	0	15.6621	108
DATA	1744823549	49792051	565	256	""	2025-04-16	10:12:29	nan	nan	nan	94.6934	23.5554	95.1192	30.4364	0	0	23.3032	-14000	0	15.6602	101
DATA	1744823550	49792051	569	256	""	2025-04-16	10:12:30	nan	nan	nan	94.6942	23.5726	95.1188	30.4364	0	0	23.3239	-14000	0	15.6586	114
DATA	1744823551	49463033	573	256	""	2025-04-16	10:12:31	nan	nan	nan	94.6934	23.5895	95.1188	30.4366	0	0	23.3445	-14000	0	15.6602	104
DATA	1744823552	49463033	577	256	""	2025-04-16	10:12:32	nan	nan	nan	94.693	23.6066	95.1192	30.4372	0	0	23.365	-14000	0	15.6554	253
DATA	1744823553	49463033	581	256	""	2025-04-16	10:12:33	nan	nan	nan	94.693	23.6226	95.1184	30.4372	0	0	23.3842	-14000	0	15.6594	 48
DATA	1744823554	49463033	585	256	""	2025-04-16	10:12:34	nan	nan	nan	94.6923	23.6398	95.1188	30.4375	0	0	23.4047	-14000	0	15.6617	115
DATA	1744823555	49463033	589	256	""	2025-04-16	10:12:35	nan	nan	nan	94.693	23.6566	95.1192	30.4381	0	0	23.4253	-14000	0	15.659	 11
DATA	1744823556	49463033	593	256	""	2025-04-16	10:12:36	nan	nan	nan	94.693	23.6735	95.1188	30.4381	0	0	23.4463	-14000	0	15.6566	 65
DATA	1744823557	49463033	597	256	""	2025-04-16	10:12:37	nan	nan	nan	94.693	23.6904	95.1184	30.4386	0	0	23.4672	-14000	0	15.6562	 68
DATA	1744823558	49132108	601	256	""	2025-04-16	10:12:38	nan	nan	nan	94.693	23.7076	95.118	30.439	0	0	23.488	-14000	0	15.6531	153
DATA	1744823559	49132108	605	256	""	2025-04-16	10:12:39	nan	nan	nan	94.693	23.7246	95.1176	30.439	0	0	23.5085	-14000	0	15.6452	  3
DATA	1744823560	49132108	609	256	""	2025-04-16	10:12:40	nan	nan	nan	94.6923	23.7413	95.1188	30.4399	0	0	23.5289	-14000	0	15.6515	103
DATA	1744823561	49132108	613	256	""	2025-04-16	10:12:41	nan	nan	nan	94.6926	23.7569	95.1168	30.4399	0	0	23.5478	-14000	0	15.6511	109
DATA	1744823562	49132108	617	256	""	2025-04-16	10:12:42	nan	nan	nan	94.6919	23.7736	95.1176	30.4399	0	0	23.5685	-14000	0	15.6586	124
DATA	1744823563	49132108	621	256	""	2025-04-16	10:12:43	nan	nan	nan	94.6919	23.7906	95.1176	30.4399	0	0	23.5888	-14000	0	15.6523	116
DATA	1744823564	49132108	625	256	""	2025-04-16	10:12:44	nan	nan	nan	94.6923	23.8083	95.1176	30.4399	0	0	23.6093	-14000	0	15.6515	104
DATA	1744823565	49132108	629	256	""	2025-04-16	10:12:45	nan	nan	nan	94.6923	23.8251	95.1176	30.4399	0	0	23.6305	-14000	0	15.6492	107
DATA	1744823566	48799991	633	256	""	2025-04-16	10:12:46	nan	nan	nan	94.6923	23.8419	95.1176	30.4407	0	0	23.6506	-14000	0	15.635	 76
DATA	1744823567	48799991	637	256	""	2025-04-16	10:12:47	nan	nan	nan	94.6915	23.8589	95.1176	30.441	0	0	23.6713	-14000	0	15.6378	 95
DATA	1744823568	48799991	641	256	""	2025-04-16	10:12:48	nan	nan	nan	94.6911	23.8756	95.1165	30.4416	0	0	23.6916	-14000	0	15.6366	138
DATA	1744823569	48799991	645	256	""	2025-04-16	10:12:49	nan	nan	nan	94.6919	23.8924	95.1165	30.4416	0	0	23.712	-14000	0	15.6366	 89
DATA	1744823570	48799991	649	256	""	2025-04-16	10:12:50	nan	nan	nan	94.6923	23.9078	95.1165	30.4423	0	0	23.7308	-14000	0	15.648	 76
